,gene_name,b_number,condition,reported_tot_per_cell,reported_fg_per_cell,cog_class,cog_category,cog_letter,gene_product,growth_rate_hr,corrected_volume,dataset,dataset_name,strain
0,hslr,b3400,M9_glucose,12.54329167,0.00032265560721241125,information storage and processing,"translation, ribosomal structure and biogenesis",J,heat shock protein Hsp15,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,hslo,b3401,M9_glucose,3443.25013,0.1859576815508372,cellular processes and signaling,"posttranslational modification, protein turnover, chaperones",O,molecular chaperone Hsp33,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,pck,b3403,M9_glucose,2481.859223,0.24572237919806575,metabolism,energy production and conversion,C,PEPCARBOXYKIN-MONOMER,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,ompr,b3405,M9_glucose,3823.993611,0.17363852525058804,information storage and processing,transcription,K,"OmpR-Phosphorylated // ""DNA-binding transcriptional dual regulator OmpR""",0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,greb,b3406,M9_glucose,241.8238567,0.0074372491845142935,information storage and processing,transcription,K,transcription elongation factor GreB,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,yhgf,b3407,M9_glucose,1748.5875859999999,0.2470740270317312,information storage and processing,transcription,K,putative RNA-binding protein YhgF,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,feoa,b3408,M9_glucose,200.8517184,0.0027910073596458243,metabolism,inorganic ion transport and metabolism,P,ferrous iron transport protein A,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,feob,b3409,M9_glucose,228.576816,0.03205260460494144,metabolism,inorganic ion transport and metabolism,P,Fe2+ transporter FeoB,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,feoc,b3410,M9_glucose,0.0,0.0,Not Assigned,Not Assigned,Not Assigned,ferrous iron transport protein FeoC,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,bioh,b3412,M9_glucose,228.46787650000002,0.01081071152058995,poorly characterized,general function prediction only,R,pimeloyl-acyl carrier protein methyl ester esterase,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,nfua,b3414,M9_glucose,19304.07577,0.6728759918106436,cellular processes and signaling,"posttranslational modification, protein turnover, chaperones",O,iron-sulfur cluster carrier protein NfuA,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,gntt,b3415,M9_glucose,0.0,0.0,poorly characterized,general function prediction only,R,high-affinity gluconate transporter,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,malq,b3416,M9_glucose,289.77901560000004,0.037762546622333686,metabolism,carbohydrate transport and metabolism,G,4-&alpha;-glucanotransferase,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,malp,b3417,M9_glucose,1320.5643710000002,0.19843661246615896,metabolism,carbohydrate transport and metabolism,G,maltodextrin phosphorylase,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,malt,b3418,M9_glucose,0.0,0.0,information storage and processing,transcription,K,DNA-binding transcriptional activator MalT,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,glpe,b3425,M9_glucose,598.8621069,0.012010850279439227,metabolism,inorganic ion transport and metabolism,P,thiosulfate sulfurtransferase GlpE,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,glpd,b3426,M9_glucose,30.47364061,0.0028708198999084626,metabolism,energy production and conversion,C,aerobic glycerol 3-phosphate dehydrogenase,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,glgp,b3428,M9_glucose,778.6667179,0.1204328928306968,metabolism,carbohydrate transport and metabolism,G,glycogen phosphorylase,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,glga,b3429,M9_glucose,836.186763,0.07332063494400876,metabolism,carbohydrate transport and metabolism,G,glycogen synthase,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,glgc,b3430,M9_glucose,2705.511974,0.21871001670235435,metabolism,carbohydrate transport and metabolism,G,glucose-1-phosphate adenylyltransferase,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,gntk,b3437,M9_glucose,74.19650072,0.002407036874527794,metabolism,carbohydrate transport and metabolism,G,"D-gluconate kinase, thermostable",0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,gntr,b3438,M9_glucose,0.0,0.0,information storage and processing,transcription,K,DNA-binding transcriptional repressor GntR,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,yhhw,b3439,M9_glucose,506.2526553,0.022084330457523643,poorly characterized,general function prediction only,R,"quercetin 2,3-dioxygenase",0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,yhhx,b3440,M9_glucose,1013.7581150000001,0.06523523332443851,poorly characterized,general function prediction only,R,putative oxidoreductase YhhX,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,yhhy,b3441,M9_glucose,0.0,0.0,information storage and processing,"translation, ribosomal structure and biogenesis",J,N-acetyltransferase YhhY,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,ggt,b3447,M9_glucose,943.9823779999999,0.09679111985034464,metabolism,amino acid transport and metabolism,E,"glutathione hydrolase, small subunit // ""glutathione hydrolase, large subunit"" // ""glutathione hydrolase proenzyme""",0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,ugpq,b3449,M9_glucose,192.06030239999998,0.008738858995381439,metabolism,lipid transport and metabolism,I,glycerophosphodiester phosphodiesterase UgpQ,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,ugpc,b3450,M9_glucose,69.50992431,0.0045605350123912106,metabolism,carbohydrate transport and metabolism,G,sn-glycerol 3-phosphate ABC transporter ATP binding subunit,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,ugpb,b3453,M9_glucose,1071.365311,0.08616491940138074,metabolism,carbohydrate transport and metabolism,G,sn-glycerol 3-phosphate ABC transporter periplasmic binding protein,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,livf,b3454,M9_glucose,2634.265555,0.11505049440840301,metabolism,amino acid transport and metabolism,E,branched chain amino acid/phenylalanine ABC transporter ATP binding subunit LivF,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,livg,b3455,M9_glucose,1895.764823,0.08945890499487887,metabolism,amino acid transport and metabolism,E,branched chain amino acid/phenylalanine ABC transporter ATP binding subunit LivG,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,livm,b3456,M9_glucose,492.94025089999997,0.03786103509836089,metabolism,amino acid transport and metabolism,E,branched chain amino acid/phenylalanine ABC transporter membrane subunit LivM,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,livk,b3458,M9_glucose,17732.07908,1.1591307598715912,metabolism,amino acid transport and metabolism,E,L-leucine/L-phenylalanine ABC transporter periplasmic binding protein,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,panz,b3459,M9_glucose,929.1775028,0.022374557100323888,Not Assigned,Not Assigned,Not Assigned,"acetyl-CoA-bound PanD maturation factor // ""PanD maturation factor""",0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,livj,b3460,M9_glucose,61500.693779999994,3.989313842844484,metabolism,amino acid transport and metabolism,E,branched chain amino acid/phenylalanine ABC transporter periplasmic binding protein,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,rpoh,b3461,M9_glucose,0.0,0.0,information storage and processing,transcription,K,"RNA polymerase, sigma 32 (sigma H) factor",0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,ftsx,b3462,M9_glucose,589.7002967,0.03773081767176796,cellular processes and signaling,"cell cycle control, cell division, chromosome partitioning",D,cell division protein FtsX,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,ftse,b3463,M9_glucose,726.1578887000001,0.02945931058561924,cellular processes and signaling,"cell cycle control, cell division, chromosome partitioning",D,cell division protein FtsE,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,ftsy,b3464,M9_glucose,2621.737514,0.23724516998713213,cellular processes and signaling,"intracellular trafficking, secretion, and vesicular transport",U,signal recognition particle receptor,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,rsmd,b3465,M9_glucose,0.0,0.0,information storage and processing,"translation, ribosomal structure and biogenesis",J,16S rRNA m2G966 methyltransferase,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,yhhm,b3467,M9_glucose,0.0,0.0,Not Assigned,Not Assigned,Not Assigned,DUF2500 domain-containing protein YhhM,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,dcrb,b3472,M9_glucose,4315.746421,0.14175681955766284,Not Assigned,Not Assigned,Not Assigned,periplasmic bacteriophage sensitivity protein DcrB,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,yhht,b3474,M9_glucose,0.0,0.0,poorly characterized,general function prediction only,R,putative transporter YhhT,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,rbba,b3486,M9_glucose,126.66393290000002,0.021191268632361992,cellular processes and signaling,defense mechanisms,V,ribosome-associated ATPase,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,yhii,b3487,M9_glucose,1423.730058,0.09176578054875986,cellular processes and signaling,defense mechanisms,V,putative membrane fusion protein YhiI,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,yhin,b3492,M9_glucose,180.8831118,0.013133933600784705,poorly characterized,general function prediction only,R,putative oxidoreductase YhiN,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,pita,b3493,M9_glucose,1984.986257,0.1759208759164552,Not Assigned,Not Assigned,Not Assigned,metal phosphate:H+ symporter PitA,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,uspa,b3495,M9_glucose,51123.11895,1.3634310882241618,cellular processes and signaling,signal transduction mechanisms,T,universal stress global stress response regulator,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,rsmj,b3497,M9_glucose,56.19534112,0.0025139176914191815,Not Assigned,Not Assigned,Not Assigned,16S rRNA m2G1516 methyltransferase,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,prlc,b3498,M9_glucose,4797.694679,0.6145713507886924,metabolism,amino acid transport and metabolism,E,oligopeptidase A,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,rlmj,b3499,M9_glucose,132.5139829,0.007026384325374387,information storage and processing,"translation, ribosomal structure and biogenesis",J,23S rRNA m6A2030 methyltransferase,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,gor,b3500,M9_glucose,2662.37194,0.2155496790677488,metabolism,energy production and conversion,C,glutathione reductase (NADPH),0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,slp,b3506,M9_glucose,7269.531469,0.2529814398087525,cellular processes and signaling,cell wall/membrane/envelope biogenesis,M,starvation lipoprotein,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,dctr,b3507,M9_glucose,83.44873072,0.0028270160162460417,information storage and processing,transcription,K,putative DNA-binding transcriptional regulator DctR,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,hdeb,b3509,M9_glucose,3516.1306409999997,0.07029230377387456,Not Assigned,Not Assigned,Not Assigned,periplasmic acid stress chaperone HdeB,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,hdea,b3510,M9_glucose,32325.611760000003,0.6363063930551328,Not Assigned,Not Assigned,Not Assigned,periplasmic acid stress chaperone HdeA,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,hded,b3511,M9_glucose,4176.739645000001,0.14492860540706212,poorly characterized,function unknown,S,acid-resistance membrane protein,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,gade,b3512,M9_glucose,0.0,0.0,Not Assigned,Not Assigned,Not Assigned,DNA-binding transcriptional activator GadE,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,mdte,b3513,M9_glucose,1037.757482,0.07095880561216292,cellular processes and signaling,cell wall/membrane/envelope biogenesis,M,multidrug efflux pump membrane fusion protein MdtE,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,mdtf,b3514,M9_glucose,380.6890112,0.07047247212690406,cellular processes and signaling,defense mechanisms,V,multidrug efflux pump RND permease MdtF,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,gada,b3517,M9_glucose,2024.967046,0.17709774543872658,metabolism,amino acid transport and metabolism,E,glutamate decarboxylase A,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,tref,b3519,M9_glucose,357.92066,0.0378454639848332,metabolism,carbohydrate transport and metabolism,G,cytoplasmic trehalase,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,yhjd,b3522,M9_glucose,142.7978698,0.008986592669699747,poorly characterized,function unknown,S,putative transporter YhjD,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,yhje,b3523,M9_glucose,8636.939816,0.6768362070239884,metabolism,carbohydrate transport and metabolism,G,putative transporter YhjE,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,yhjg,b3524,M9_glucose,233.391941,0.028846921826721415,cellular processes and signaling,cell wall/membrane/envelope biogenesis,M,AsmA family protein YhjG,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,kdgk,b3526,M9_glucose,137.6886082,0.007762459649402746,metabolism,carbohydrate transport and metabolism,G,2-dehydro-3-deoxygluconokinase,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,yhjj,b3527,M9_glucose,885.5799231000001,0.08162817000735635,poorly characterized,general function prediction only,R,peptidase M16 family protein YhjJ,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,dcta,b3528,M9_glucose,85.27673518,0.006431892007799877,metabolism,energy production and conversion,C,C4 dicarboxylate/orotate:H+ symporter,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,pdek,b3529,M9_glucose,67.94991096,0.008389942663012162,cellular processes and signaling,signal transduction mechanisms,T,putative c-di-GMP phosphodiesterase PdeK,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,bcsc,b3530,M9_glucose,0.0,0.0,cellular processes and signaling,"intracellular trafficking, secretion, and vesicular transport",U,cellulose biosynthesis protein BcsC,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,bcsb,b3532,M9_glucose,17.13073316,0.002446265954330694,Not Assigned,Not Assigned,Not Assigned,cellulose synthase periplasmic subunit,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,bcse,b3536,M9_glucose,0.0,0.0,Not Assigned,Not Assigned,Not Assigned,c-di-GMP-binding protein BcsE,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,bcsg,b3538,M9_glucose,113.1990132,0.011656455570125183,Not Assigned,Not Assigned,Not Assigned,cellulose phosphoethanolamine transferase,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,dppf,b3540,M9_glucose,787.3600882999999,0.04909158656146967,metabolism,amino acid transport and metabolism,E,dipeptide ABC transporter ATP binding subunit DppF,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,dppd,b3541,M9_glucose,1192.6694220000002,0.07096507098519889,metabolism,inorganic ion transport and metabolism,P,dipeptide ABC transporter ATP binding subunit DppD,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,dppc,b3542,M9_glucose,959.8548602,0.05147824476674706,metabolism,inorganic ion transport and metabolism,P,dipeptide ABC transporter membrane subunit DppC,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,dppa,b3544,M9_glucose,26483.187469999997,2.6506503268248585,metabolism,amino acid transport and metabolism,E,dipeptide ABC transporter periplasmic binding protein,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,eptb,b3546,M9_glucose,30.28408592,0.0032075280579458684,cellular processes and signaling,cell wall/membrane/envelope biogenesis,M,Kdo2-lipid A phosphoethanolamine 7''-transferase,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,bisc,b3551,M9_glucose,147.558525,0.0210289579034265,metabolism,energy production and conversion,C,biotin sulfoxide reductase,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,yiad,b3552,M9_glucose,600.3654717000001,0.022121678543039338,cellular processes and signaling,cell wall/membrane/envelope biogenesis,M,PF13488 family lipoprotein YiaD,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,ghrb,b3553,M9_glucose,8565.475518000001,0.5032705098929526,metabolism,energy production and conversion,C,glyoxylate reductase,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,yiaf,b3554,M9_glucose,3708.9535200000005,0.15800357114504163,Not Assigned,Not Assigned,Not Assigned,DUF3053 domain-containing protein YiaF,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,yiag,b3555,M9_glucose,0.0,0.0,information storage and processing,transcription,K,putative DNA-binding transcriptional regulator YiaG,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,cspa,b3556,M9_glucose,9535.799462,0.11718524887252878,information storage and processing,transcription,K,cold shock protein CspA,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,glys,b3559,M9_glucose,11936.49877,1.5220179448332167,information storage and processing,"translation, ribosomal structure and biogenesis",J,glycine&mdash;tRNA ligase subunit &beta;,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,glyq,b3560,M9_glucose,12967.06625,0.74852182455065,information storage and processing,"translation, ribosomal structure and biogenesis",J,glycine&mdash;tRNA ligase subunit &alpha;,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,xylb,b3564,M9_glucose,98.07603463,0.008566537551667823,metabolism,carbohydrate transport and metabolism,G,xylulokinase,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,xyla,b3565,M9_glucose,45.02141871,0.0037174959797248806,metabolism,carbohydrate transport and metabolism,G,xylose isomerase,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,xylf,b3566,M9_glucose,10.10043278,0.0005991419158344633,metabolism,carbohydrate transport and metabolism,G,xylose ABC transporter periplasmic binding protein,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,xylr,b3569,M9_glucose,34.955410799999996,0.0026035677831274316,information storage and processing,transcription,K,DNA-binding transcriptional dual regulator XylR,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,mals,b3571,M9_glucose,15.91932614,0.002000797900462781,metabolism,carbohydrate transport and metabolism,G,ALPHA-AMYL-PERI-MONOMER,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,yiaj,b3574,M9_glucose,0.0,0.0,information storage and processing,transcription,K,DNA-binding transcriptional repressor YiaJ,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,selb,b3590,M9_glucose,1216.418228,0.13905998301874214,information storage and processing,"translation, ribosomal structure and biogenesis",J,selenocysteyl-tRNA-specific translation elongation factor,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,sela,b3591,M9_glucose,544.1853821000001,0.0457157187890116,information storage and processing,"translation, ribosomal structure and biogenesis",J,selenocysteine synthase,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,yibf,b3592,M9_glucose,3318.296547,0.1241862527825109,cellular processes and signaling,"posttranslational modification, protein turnover, chaperones",O,glutathione transferase-like protein YibF,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,yiba,b3594,M9_glucose,0.0,0.0,poorly characterized,general function prediction only,R,putative lyase containing HEAT-repeat,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,mtla,b3599,M9_glucose,2291.106194,0.25851357656282287,metabolism,carbohydrate transport and metabolism,G,mannitol-specific PTS enzyme IICBA component,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,mtld,b3600,M9_glucose,2509.8566690000002,0.1713999692199451,metabolism,carbohydrate transport and metabolism,G,mannitol-1-phosphate 5-dehydrogenase,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,mtlr,b3601,M9_glucose,0.0,0.0,information storage and processing,transcription,K,transcriptional repressor MtlR,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,yibl,b3602,M9_glucose,1487.786472,0.03382536104404992,Not Assigned,Not Assigned,Not Assigned,DUF2810 domain-containing protein YibL,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,lldp,b3603,M9_glucose,0.0,0.0,metabolism,energy production and conversion,C,lactate/glycolate:H+ symporter LldP,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,lldd,b3605,M9_glucose,273.8193818,0.019421592545613663,metabolism,energy production and conversion,C,L-lactate dehydrogenase,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,cyse,b3607,M9_glucose,805.6837088,0.03920958062287674,metabolism,amino acid transport and metabolism,E,serine acetyltransferase,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,gpsa,b3608,M9_glucose,1264.896297,0.07635030419151323,metabolism,energy production and conversion,C,glycerol-3-phosphate dehydrogenase,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,secb,b3609,M9_glucose,28027.949289999997,0.8038365406063277,cellular processes and signaling,"intracellular trafficking, secretion, and vesicular transport",U,SecB chaperone,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,grxc,b3610,M9_glucose,6064.225068,0.0919835308884868,cellular processes and signaling,"posttranslational modification, protein turnover, chaperones",O,"oxidized glutaredoxin 3 // ""glutaredoxin 3""",0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,yibn,b3611,M9_glucose,3395.861456,0.08791667974450816,metabolism,inorganic ion transport and metabolism,P,putative sulfurtransferase YibN,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,gpmm,b3612,M9_glucose,7192.729136,0.6709524469735174,metabolism,carbohydrate transport and metabolism,G,"2,3-bisphosphoglycerate-independent phosphoglycerate mutase",0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,envc,b3613,M9_glucose,131.1740273,0.01014600931139221,cellular processes and signaling,"cell cycle control, cell division, chromosome partitioning",D,murein hydrolase activator EnvC,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,yibq,b3614,M9_glucose,0.0,0.0,metabolism,carbohydrate transport and metabolism,G,divergent polysaccharide deacetylase domain-containing protein YibQ,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,tdh,b3616,M9_glucose,745.3748128999999,0.046076641011587934,metabolism,amino acid transport and metabolism,E,threonine dehydrogenase,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,kbl,b3617,M9_glucose,258.5242789,0.018503673613329958,metabolism,coenzyme transport and metabolism,H,2-amino-3-ketobutyrate CoA ligase,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,htrl,b3618,M9_glucose,125.3457652,0.006961738896022256,Not Assigned,Not Assigned,Not Assigned,protein HtrL,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,rfad,b3619,M9_glucose,12190.32776,0.7060927968392688,cellular processes and signaling,cell wall/membrane/envelope biogenesis,M,ADP-L-glycero-D-mannoheptose 6-epimerase,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,waaf,b3620,M9_glucose,537.9431499,0.03486394492093702,cellular processes and signaling,cell wall/membrane/envelope biogenesis,M,ADP-heptose&mdash;LPS heptosyltransferase 2,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,waac,b3621,M9_glucose,35.68203713,0.0021053486640628745,cellular processes and signaling,cell wall/membrane/envelope biogenesis,M,ADP-heptose:LPS heptosyltransferase 1,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,waau,b3623,M9_glucose,157.49380559999997,0.010909617963044783,cellular processes and signaling,cell wall/membrane/envelope biogenesis,M,putative ADP-heptose:LPS heptosyltransferase 4,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,waaz,b3624,M9_glucose,27.9429765,0.0015270054253908,Not Assigned,Not Assigned,Not Assigned,lipopolysaccharide core biosynthesis protein WaaZ,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,waay,b3625,M9_glucose,370.8190944,0.016903884831188543,Not Assigned,Not Assigned,Not Assigned,lipopolysaccharide core heptose (II) kinase,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,waaj,b3626,M9_glucose,36.67338639,0.002376670147744896,cellular processes and signaling,cell wall/membrane/envelope biogenesis,M,"UDP-glucose:(glucosyl)LPS &alpha;-1,2-glucosyltransferase",0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,waao,b3627,M9_glucose,72.14952790000001,0.004721622391746823,cellular processes and signaling,cell wall/membrane/envelope biogenesis,M,"UDP-D-glucose:(glucosyl)LPS &alpha;-1,3-glucosyltransferase",0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,waab,b3628,M9_glucose,81.71877178,0.005538175957305864,cellular processes and signaling,cell wall/membrane/envelope biogenesis,M,"UDP-D-galactose:(glucosyl)lipopolysaccharide-1,6-D-galactosyltransferase",0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,waas,b3629,M9_glucose,26.69888764,0.0016278792374085516,Not Assigned,Not Assigned,Not Assigned,lipopolysaccharide core biosynthesis protein WaaS,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,waap,b3630,M9_glucose,23.91112636,0.0012253859263566273,Not Assigned,Not Assigned,Not Assigned,lipopolysaccharide core heptose (I) kinase,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
