,gene_name,b_number,condition,reported_tot_per_cell,reported_fg_per_cell,cog_class,cog_category,cog_letter,gene_product,growth_rate_hr,go_terms,corrected_volume,tot_per_cell,fg_per_cell,dataset,dataset_name,strain
0,slyb,b1641,glucose_minimal,1173.0,0.030379902360000002,cellular processes and signaling,cell wall/membrane/envelope biogenesis,M,outer membrane lipoprotein SlyB,0.4,GO:0019867; GO:0009279; GO:0009279; GO:0016020,0.4766534005426988,1166.4159281297361,0.030209379375729036,valgepea_2013,Valgepea et al. 2013,MG1655
0,slyb,b1641,glucose_minimal,793.0,0.020538160760000004,cellular processes and signaling,cell wall/membrane/envelope biogenesis,M,outer membrane lipoprotein SlyB,0.49,GO:0019867; GO:0009279; GO:0009279; GO:0016020,0.5372640050256902,773.8445469029244,0.020042047550493852,valgepea_2013,Valgepea et al. 2013,MG1655
0,slyd,b3349,glucose_minimal,2515.0,0.0870591897,cellular processes and signaling,"posttranslational modification, protein turnover, chaperones",O,FKBP-type peptidyl-prolyl cis-trans isomerase SlyD,0.11,GO:0043963; GO:0000413; GO:0005829; GO:0046872; GO:0016853; GO:0005507; GO:0050897; GO:0050821; GO:0022417; GO:0009408; GO:0051604; GO:0051082; GO:0016151; GO:0008270; GO:0005737; GO:0005515; GO:0042026; GO:0003755,0.32411215171614943,3530.672025305529,0.12221767221453568,valgepea_2013,Valgepea et al. 2013,MG1655
0,slyd,b3349,glucose_minimal,3243.0,0.11225962314,cellular processes and signaling,"posttranslational modification, protein turnover, chaperones",O,FKBP-type peptidyl-prolyl cis-trans isomerase SlyD,0.21,GO:0043963; GO:0000413; GO:0005829; GO:0046872; GO:0016853; GO:0005507; GO:0050897; GO:0050821; GO:0022417; GO:0009408; GO:0051604; GO:0051082; GO:0016151; GO:0008270; GO:0005737; GO:0005515; GO:0042026; GO:0003755,0.37021710475679415,3938.540901194212,0.13633645306492082,valgepea_2013,Valgepea et al. 2013,MG1655
0,slyd,b3349,glucose_minimal,4295.0,0.1486756341,cellular processes and signaling,"posttranslational modification, protein turnover, chaperones",O,FKBP-type peptidyl-prolyl cis-trans isomerase SlyD,0.31,GO:0043963; GO:0000413; GO:0005829; GO:0046872; GO:0016853; GO:0005507; GO:0050897; GO:0050821; GO:0022417; GO:0009408; GO:0051604; GO:0051082; GO:0016151; GO:0008270; GO:0005737; GO:0005515; GO:0042026; GO:0003755,0.42288048729051664,4426.069707292803,0.15321274046625355,valgepea_2013,Valgepea et al. 2013,MG1655
0,slyd,b3349,glucose_minimal,5136.0,0.17778767328,cellular processes and signaling,"posttranslational modification, protein turnover, chaperones",O,FKBP-type peptidyl-prolyl cis-trans isomerase SlyD,0.4,GO:0043963; GO:0000413; GO:0005829; GO:0046872; GO:0016853; GO:0005507; GO:0050897; GO:0050821; GO:0022417; GO:0009408; GO:0051604; GO:0051082; GO:0016151; GO:0008270; GO:0005737; GO:0005515; GO:0042026; GO:0003755,0.4766534005426988,5107.171531862169,0.1767897476035102,valgepea_2013,Valgepea et al. 2013,MG1655
0,slyd,b3349,glucose_minimal,5772.0,0.19980343656,cellular processes and signaling,"posttranslational modification, protein turnover, chaperones",O,FKBP-type peptidyl-prolyl cis-trans isomerase SlyD,0.49,GO:0043963; GO:0000413; GO:0005829; GO:0046872; GO:0016853; GO:0005507; GO:0050897; GO:0050821; GO:0022417; GO:0009408; GO:0051604; GO:0051082; GO:0016151; GO:0008270; GO:0005737; GO:0005515; GO:0042026; GO:0003755,0.5372640050256902,5632.573423358991,0.19497704897152635,valgepea_2013,Valgepea et al. 2013,MG1655
0,slyx,b3348,glucose_minimal,338.0,0.004608711119999999,poorly characterized,function unknown,S,protein SlyX,0.11,GO:0005829,0.32411215171614943,474.49985866929177,0.006469919452921873,valgepea_2013,Valgepea et al. 2013,MG1655
0,slyx,b3348,glucose_minimal,385.0,0.005249567399999999,poorly characterized,function unknown,S,protein SlyX,0.21,GO:0005829,0.37021710475679415,467.5726940979869,0.006375465901472635,valgepea_2013,Valgepea et al. 2013,MG1655
0,slyx,b3348,glucose_minimal,414.0,0.00564498936,poorly characterized,function unknown,S,protein SlyX,0.31,GO:0005829,0.42288048729051664,426.6339601441724,0.0058172564387162255,valgepea_2013,Valgepea et al. 2013,MG1655
0,slyx,b3348,glucose_minimal,474.0,0.006463103759999999,poorly characterized,function unknown,S,protein SlyX,0.4,GO:0005829,0.4766534005426988,471.3394287583077,0.006426826232582426,valgepea_2013,Valgepea et al. 2013,MG1655
0,slyx,b3348,glucose_minimal,557.0,0.0075948286799999995,poorly characterized,function unknown,S,protein SlyX,0.49,GO:0005829,0.5372640050256902,543.5452870427855,0.0074113704396972695,valgepea_2013,Valgepea et al. 2013,MG1655
0,soda,b3908,glucose_minimal,26458.0,1.0144267071600002,metabolism,inorganic ion transport and metabolism,P,superoxide dismutase (Mn),0.11,GO:0005829; GO:0016491; GO:0042803; GO:0010447; GO:0003677; GO:0006979; GO:0009408; GO:0071291; GO:0019430; GO:0016209; GO:0055114; GO:0046872; GO:0030145; GO:0006801; GO:0004784; GO:0005737,0.32411215171614943,37142.95047536131,1.4240986070348376,valgepea_2013,Valgepea et al. 2013,MG1655
0,soda,b3908,glucose_minimal,30878.0,1.1838940155600002,metabolism,inorganic ion transport and metabolism,P,superoxide dismutase (Mn),0.21,GO:0005829; GO:0016491; GO:0042803; GO:0010447; GO:0003677; GO:0006979; GO:0009408; GO:0071291; GO:0019430; GO:0016209; GO:0055114; GO:0046872; GO:0030145; GO:0006801; GO:0004784; GO:0005737,0.37021710475679415,37500.544541188676,1.4378091282646062,valgepea_2013,Valgepea et al. 2013,MG1655
0,soda,b3908,glucose_minimal,35377.0,1.3563902645400001,metabolism,inorganic ion transport and metabolism,P,superoxide dismutase (Mn),0.31,GO:0005829; GO:0016491; GO:0042803; GO:0010447; GO:0003677; GO:0006979; GO:0009408; GO:0071291; GO:0019430; GO:0016209; GO:0055114; GO:0046872; GO:0030145; GO:0006801; GO:0004784; GO:0005737,0.42288048729051664,36456.593256087894,1.3977829711635312,valgepea_2013,Valgepea et al. 2013,MG1655
0,soda,b3908,glucose_minimal,35540.0,1.3626398508000002,metabolism,inorganic ion transport and metabolism,P,superoxide dismutase (Mn),0.4,GO:0005829; GO:0016491; GO:0042803; GO:0010447; GO:0003677; GO:0006979; GO:0009408; GO:0071291; GO:0019430; GO:0016209; GO:0055114; GO:0046872; GO:0030145; GO:0006801; GO:0004784; GO:0005737,0.4766534005426988,35340.513287068046,1.354991326749742,valgepea_2013,Valgepea et al. 2013,MG1655
0,soda,b3908,glucose_minimal,36847.0,1.4127515639400001,metabolism,inorganic ion transport and metabolism,P,superoxide dismutase (Mn),0.49,GO:0005829; GO:0016491; GO:0042803; GO:0010447; GO:0003677; GO:0006979; GO:0009408; GO:0071291; GO:0019430; GO:0016209; GO:0055114; GO:0046872; GO:0030145; GO:0006801; GO:0004784; GO:0005737,0.5372640050256902,35956.935712146354,1.3786255912781176,valgepea_2013,Valgepea et al. 2013,MG1655
0,sodb,b1656,glucose_minimal,2702.0,0.09538481512,metabolism,inorganic ion transport and metabolism,P,superoxide dismutase (Fe),0.11,GO:0005829; GO:0046872; GO:0016491; GO:0005506; GO:0019430; GO:0000303; GO:0055114; GO:0006801; GO:0004784; GO:0005737,0.32411215171614943,3793.1911778829185,0.1339055659575045,valgepea_2013,Valgepea et al. 2013,MG1655
0,sodb,b1656,glucose_minimal,4276.0,0.15094947056,metabolism,inorganic ion transport and metabolism,P,superoxide dismutase (Fe),0.21,GO:0005829; GO:0046872; GO:0016491; GO:0005506; GO:0019430; GO:0000303; GO:0055114; GO:0006801; GO:0004784; GO:0005737,0.37021710475679415,5193.093090812967,0.18332428733091938,valgepea_2013,Valgepea et al. 2013,MG1655
0,sodb,b1656,glucose_minimal,7354.0,0.25960767224,metabolism,inorganic ion transport and metabolism,P,superoxide dismutase (Fe),0.31,GO:0005829; GO:0046872; GO:0016491; GO:0005506; GO:0019430; GO:0000303; GO:0055114; GO:0006801; GO:0004784; GO:0005737,0.42288048729051664,7578.420635024744,0.2675300707525641,valgepea_2013,Valgepea et al. 2013,MG1655
0,sodb,b1656,glucose_minimal,7950.0,0.280647402,metabolism,inorganic ion transport and metabolism,P,superoxide dismutase (Fe),0.4,GO:0005829; GO:0046872; GO:0016491; GO:0005506; GO:0019430; GO:0000303; GO:0055114; GO:0006801; GO:0004784; GO:0005737,0.4766534005426988,7905.376494996933,0.2790721226607239,valgepea_2013,Valgepea et al. 2013,MG1655
0,sodb,b1656,glucose_minimal,8647.0,0.30525258932,metabolism,inorganic ion transport and metabolism,P,superoxide dismutase (Fe),0.49,GO:0005829; GO:0046872; GO:0016491; GO:0005506; GO:0019430; GO:0000303; GO:0055114; GO:0006801; GO:0004784; GO:0005737,0.5372640050256902,8438.125847502632,0.297879005893165,valgepea_2013,Valgepea et al. 2013,MG1655
0,sodc,b1646,glucose_minimal,1061.0,0.031140838059999995,metabolism,inorganic ion transport and metabolism,P,superoxide dismutase (Cu-Zn),0.11,GO:0019430; GO:0046872; GO:0016491; GO:0016209; GO:0030288; GO:0055114; GO:0042597; GO:0008270; GO:0006801; GO:0005507; GO:0004784,0.32411215171614943,1489.4803255861495,0.04371693271690326,valgepea_2013,Valgepea et al. 2013,MG1655
0,sodc,b1646,glucose_minimal,612.0,0.017962481519999997,metabolism,inorganic ion transport and metabolism,P,superoxide dismutase (Cu-Zn),0.21,GO:0019430; GO:0046872; GO:0016491; GO:0016209; GO:0030288; GO:0055114; GO:0042597; GO:0008270; GO:0006801; GO:0005507; GO:0004784,0.37021710475679415,743.2584124362805,0.02181497630387455,valgepea_2013,Valgepea et al. 2013,MG1655
0,sodc,b1646,glucose_minimal,653.0,0.01916585038,metabolism,inorganic ion transport and metabolism,P,superoxide dismutase (Cu-Zn),0.31,GO:0019430; GO:0046872; GO:0016491; GO:0016209; GO:0030288; GO:0055114; GO:0042597; GO:0008270; GO:0006801; GO:0005507; GO:0004784,0.42288048729051664,672.9274781984168,0.019750731031763506,valgepea_2013,Valgepea et al. 2013,MG1655
0,sodc,b1646,glucose_minimal,631.0,0.018520140259999998,metabolism,inorganic ion transport and metabolism,P,superoxide dismutase (Cu-Zn),0.4,GO:0019430; GO:0046872; GO:0016491; GO:0016209; GO:0030288; GO:0055114; GO:0042597; GO:0008270; GO:0006801; GO:0005507; GO:0004784,0.4766534005426988,627.4581846972408,0.018416186351628977,valgepea_2013,Valgepea et al. 2013,MG1655
0,sodc,b1646,glucose_minimal,686.0,0.020134415559999997,metabolism,inorganic ion transport and metabolism,P,superoxide dismutase (Cu-Zn),0.49,GO:0019430; GO:0046872; GO:0016491; GO:0016209; GO:0030288; GO:0055114; GO:0042597; GO:0008270; GO:0006801; GO:0005507; GO:0004784,0.5372640050256902,669.429204508709,0.019648055089764676,valgepea_2013,Valgepea et al. 2013,MG1655
0,soha,b3129,glucose_minimal,79.0,0.00162075926,information storage and processing,transcription,K,antitoxin PrlF,0.11,GO:0042802; GO:0097351; GO:0005829; GO:0003677; GO:0005737; GO:0019899; GO:0001558; GO:0045892; GO:0003700,0.32411215171614943,110.90381312092914,0.0022752959757601954,valgepea_2013,Valgepea et al. 2013,MG1655
0,soha,b3129,glucose_minimal,102.0,0.0020926258800000003,information storage and processing,transcription,K,antitoxin PrlF,0.31,GO:0042802; GO:0097351; GO:0005829; GO:0003677; GO:0005737; GO:0019899; GO:0001558; GO:0045892; GO:0003700,0.42288048729051664,105.11271481812943,0.0021564861504458546,valgepea_2013,Valgepea et al. 2013,MG1655
0,soha,b3129,glucose_minimal,103.0,0.00211314182,information storage and processing,transcription,K,antitoxin PrlF,0.4,GO:0042802; GO:0097351; GO:0005829; GO:0003677; GO:0005737; GO:0019899; GO:0001558; GO:0045892; GO:0003700,0.4766534005426988,102.42185899178415,0.0021012807137639044,valgepea_2013,Valgepea et al. 2013,MG1655
0,sohb,b1272,glucose_minimal,46.0,0.00300598776,cellular processes and signaling,"posttranslational modification, protein turnover, chaperones",O,S49 peptidase family protein,0.11,GO:0005887; GO:0004252; GO:0008236; GO:0005886; GO:0016787; GO:0016021; GO:0016020; GO:0008233; GO:0006508,0.32411215171614943,64.57690384256634,0.0042199430984663335,valgepea_2013,Valgepea et al. 2013,MG1655
0,sohb,b1272,glucose_minimal,61.0,0.003986201159999999,cellular processes and signaling,"posttranslational modification, protein turnover, chaperones",O,S49 peptidase family protein,0.21,GO:0005887; GO:0004252; GO:0008236; GO:0005886; GO:0016787; GO:0016021; GO:0016020; GO:0008233; GO:0006508,0.37021710475679415,74.08294633760312,0.0048411397807733,valgepea_2013,Valgepea et al. 2013,MG1655
0,sohb,b1272,glucose_minimal,97.0,0.00633871332,cellular processes and signaling,"posttranslational modification, protein turnover, chaperones",O,S49 peptidase family protein,0.31,GO:0005887; GO:0004252; GO:0008236; GO:0005886; GO:0016787; GO:0016021; GO:0016020; GO:0008233; GO:0006508,0.42288048729051664,99.96013075841721,0.006532150642343514,valgepea_2013,Valgepea et al. 2013,MG1655
0,sohb,b1272,glucose_minimal,113.0,0.0073842742799999994,cellular processes and signaling,"posttranslational modification, protein turnover, chaperones",O,S49 peptidase family protein,0.4,GO:0005887; GO:0004252; GO:0008236; GO:0005886; GO:0016787; GO:0016021; GO:0016020; GO:0008233; GO:0006508,0.4766534005426988,112.36572879681175,0.0073428262044933825,valgepea_2013,Valgepea et al. 2013,MG1655
0,sohb,b1272,glucose_minimal,139.0,0.009083310839999999,cellular processes and signaling,"posttranslational modification, protein turnover, chaperones",O,S49 peptidase family protein,0.49,GO:0005887; GO:0004252; GO:0008236; GO:0005886; GO:0016787; GO:0016021; GO:0016020; GO:0008233; GO:0006508,0.5372640050256902,135.64236068033605,0.0088638973030999,valgepea_2013,Valgepea et al. 2013,MG1655
0,sola,b1059,glucose_minimal,200.0,0.013579464,metabolism,amino acid transport and metabolism,E,SARCOX-MONOMER,0.11,GO:0016647; GO:0008115; GO:0005829; GO:0016491; GO:0006974; GO:0050660; GO:0055114; GO:0050131,0.32411215171614943,280.7691471415928,0.019063472629599808,valgepea_2013,Valgepea et al. 2013,MG1655
0,sola,b1059,glucose_minimal,298.0,0.02023340136,metabolism,amino acid transport and metabolism,E,SARCOX-MONOMER,0.21,GO:0016647; GO:0008115; GO:0005829; GO:0016491; GO:0006974; GO:0050660; GO:0055114; GO:0050131,0.37021710475679415,361.91340997714315,0.02457295060950928,valgepea_2013,Valgepea et al. 2013,MG1655
0,sola,b1059,glucose_minimal,350.0,0.023764062,metabolism,amino acid transport and metabolism,E,SARCOX-MONOMER,0.31,GO:0016647; GO:0008115; GO:0005829; GO:0016491; GO:0006974; GO:0050660; GO:0055114; GO:0050131,0.42288048729051664,360.68088417985587,0.024489265411042613,valgepea_2013,Valgepea et al. 2013,MG1655
0,sola,b1059,glucose_minimal,397.0,0.02695523604,metabolism,amino acid transport and metabolism,E,SARCOX-MONOMER,0.4,GO:0016647; GO:0008115; GO:0005829; GO:0016491; GO:0006974; GO:0050660; GO:0055114; GO:0050131,0.4766534005426988,394.77163125959527,0.02680393577455474,valgepea_2013,Valgepea et al. 2013,MG1655
0,sola,b1059,glucose_minimal,503.0,0.03415235196,metabolism,amino acid transport and metabolism,E,SARCOX-MONOMER,0.49,GO:0016647; GO:0008115; GO:0005829; GO:0016491; GO:0006974; GO:0050660; GO:0055114; GO:0050131,0.5372640050256902,490.8496936849572,0.03332737872402951,valgepea_2013,Valgepea et al. 2013,MG1655
0,spea,b2938,glucose_minimal,333.0,0.040849336439999995,metabolism,amino acid transport and metabolism,E,"arginine decarboxylase, biosynthetic",0.11,GO:0033388; GO:0016831; GO:0016829; GO:0006596; GO:0003824; GO:0030288; GO:0046872; GO:0042597; GO:0009446; GO:0008295; GO:0006527; GO:0008792,0.32411215171614943,467.48062999075194,0.05734616676779393,valgepea_2013,Valgepea et al. 2013,MG1655
0,spea,b2938,glucose_minimal,594.0,0.07286638391999999,metabolism,amino acid transport and metabolism,E,"arginine decarboxylase, biosynthetic",0.21,GO:0033388; GO:0016831; GO:0016829; GO:0006596; GO:0003824; GO:0030288; GO:0046872; GO:0042597; GO:0009446; GO:0008295; GO:0006527; GO:0008792,0.37021710475679415,721.397870894037,0.0884943673731237,valgepea_2013,Valgepea et al. 2013,MG1655
0,spea,b2938,glucose_minimal,1086.0,0.13322035847999997,metabolism,amino acid transport and metabolism,E,"arginine decarboxylase, biosynthetic",0.31,GO:0033388; GO:0016831; GO:0016829; GO:0006596; GO:0003824; GO:0030288; GO:0046872; GO:0042597; GO:0009446; GO:0008295; GO:0006527; GO:0008792,0.42288048729051664,1119.1412577694957,0.13728581910663928,valgepea_2013,Valgepea et al. 2013,MG1655
0,spea,b2938,glucose_minimal,1390.0,0.17051224519999997,metabolism,amino acid transport and metabolism,E,"arginine decarboxylase, biosynthetic",0.4,GO:0033388; GO:0016831; GO:0016829; GO:0006596; GO:0003824; GO:0030288; GO:0046872; GO:0042597; GO:0009446; GO:0008295; GO:0006527; GO:0008792,0.4766534005426988,1382.1979028988346,0.169555156643174,valgepea_2013,Valgepea et al. 2013,MG1655
0,spea,b2938,glucose_minimal,1652.0,0.20265196335999996,metabolism,amino acid transport and metabolism,E,"arginine decarboxylase, biosynthetic",0.49,GO:0033388; GO:0016831; GO:0016829; GO:0006596; GO:0003824; GO:0030288; GO:0046872; GO:0042597; GO:0009446; GO:0008295; GO:0006527; GO:0008792,0.5372640050256902,1612.0948190209724,0.1977567676737796,valgepea_2013,Valgepea et al. 2013,MG1655
0,speb,b2937,glucose_minimal,830.0,0.0462348346,metabolism,amino acid transport and metabolism,E,agmatinase,0.11,GO:0033389; GO:0005829; GO:0046872; GO:0016813; GO:0016787; GO:0006596; GO:0033388; GO:0030145; GO:0009446; GO:0008295; GO:0008783,0.32411215171614943,1165.19196063761,0.06490657539437301,valgepea_2013,Valgepea et al. 2013,MG1655
0,speb,b2937,glucose_minimal,1007.0,0.05609455234,metabolism,amino acid transport and metabolism,E,agmatinase,0.21,GO:0033389; GO:0005829; GO:0046872; GO:0016813; GO:0016787; GO:0006596; GO:0033388; GO:0030145; GO:0009446; GO:0008295; GO:0008783,0.37021710475679415,1222.9758518355138,0.06812540509567361,valgepea_2013,Valgepea et al. 2013,MG1655
0,speb,b2937,glucose_minimal,1523.0,0.08483813625999999,metabolism,amino acid transport and metabolism,E,agmatinase,0.31,GO:0033389; GO:0005829; GO:0046872; GO:0016813; GO:0016787; GO:0006596; GO:0033388; GO:0030145; GO:0009446; GO:0008295; GO:0008783,0.42288048729051664,1569.4771045883444,0.08742712570979397,valgepea_2013,Valgepea et al. 2013,MG1655
0,speb,b2937,glucose_minimal,1820.0,0.1013824084,metabolism,amino acid transport and metabolism,E,agmatinase,0.4,GO:0033389; GO:0005829; GO:0046872; GO:0016813; GO:0016787; GO:0006596; GO:0033388; GO:0030145; GO:0009446; GO:0008295; GO:0008783,0.4766534005426988,1809.784304515021,0.10081334696497352,valgepea_2013,Valgepea et al. 2013,MG1655
0,speb,b2937,glucose_minimal,1828.0,0.10182804536,metabolism,amino acid transport and metabolism,E,agmatinase,0.49,GO:0033389; GO:0005829; GO:0046872; GO:0016813; GO:0016787; GO:0006596; GO:0033388; GO:0030145; GO:0009446; GO:0008295; GO:0008783,0.5372640050256902,1783.8434195946352,0.0993683198280197,valgepea_2013,Valgepea et al. 2013,MG1655
0,spee,b0121,glucose_minimal,231.0,0.012393810659999997,metabolism,amino acid transport and metabolism,E,spermidine synthase,0.11,GO:0043918; GO:0016768; GO:0010487; GO:0005737; GO:0016740; GO:0006596; GO:0003824; GO:0042803; GO:0005829; GO:0008295; GO:0004766,0.32411215171614943,324.28836494853965,0.017398998244212902,valgepea_2013,Valgepea et al. 2013,MG1655
0,spee,b0121,glucose_minimal,366.0,0.019636946759999996,metabolism,amino acid transport and metabolism,E,spermidine synthase,0.21,GO:0043918; GO:0016768; GO:0010487; GO:0005737; GO:0016740; GO:0006596; GO:0003824; GO:0042803; GO:0005829; GO:0008295; GO:0004766,0.37021710475679415,444.49767802561877,0.023848571689433596,valgepea_2013,Valgepea et al. 2013,MG1655
0,spee,b0121,glucose_minimal,502.0,0.026933735719999994,metabolism,amino acid transport and metabolism,E,spermidine synthase,0.31,GO:0043918; GO:0016768; GO:0010487; GO:0005737; GO:0016740; GO:0006596; GO:0003824; GO:0042803; GO:0005829; GO:0008295; GO:0004766,0.42288048729051664,517.3194395951076,0.027755667467874758,valgepea_2013,Valgepea et al. 2013,MG1655
0,spee,b0121,glucose_minimal,891.0,0.047804698259999986,metabolism,amino acid transport and metabolism,E,spermidine synthase,0.4,GO:0043918; GO:0016768; GO:0010487; GO:0005737; GO:0016740; GO:0006596; GO:0003824; GO:0042803; GO:0005829; GO:0008295; GO:0004766,0.4766534005426988,885.9987996279581,0.047536369556606874,valgepea_2013,Valgepea et al. 2013,MG1655
0,spee,b0121,glucose_minimal,721.0,0.03868371205999999,metabolism,amino acid transport and metabolism,E,spermidine synthase,0.49,GO:0043918; GO:0016768; GO:0010487; GO:0005737; GO:0016740; GO:0006596; GO:0003824; GO:0042803; GO:0005829; GO:0008295; GO:0004766,0.5372640050256902,703.5837557591533,0.037749280746020034,valgepea_2013,Valgepea et al. 2013,MG1655
0,speg,b1584,glucose_minimal,36.0,0.00130796712,information storage and processing,"translation, ribosomal structure and biogenesis",J,spermidine N-acetyltransferase,0.11,GO:0008080; GO:0032991; GO:0042802; GO:0046872; GO:0006598; GO:0000287; GO:0016740; GO:0016746; GO:0005737; GO:0004145,0.32411215171614943,50.5384464854867,0.0018361840638582267,valgepea_2013,Valgepea et al. 2013,MG1655
0,speg,b1584,glucose_minimal,57.0,0.0020709479399999998,information storage and processing,"translation, ribosomal structure and biogenesis",J,spermidine N-acetyltransferase,0.21,GO:0008080; GO:0032991; GO:0042802; GO:0046872; GO:0006598; GO:0000287; GO:0016740; GO:0016746; GO:0005737; GO:0004145,0.37021710475679415,69.22504821710456,0.002515113526344094,valgepea_2013,Valgepea et al. 2013,MG1655
0,speg,b1584,glucose_minimal,77.0,0.00279759634,information storage and processing,"translation, ribosomal structure and biogenesis",J,spermidine N-acetyltransferase,0.31,GO:0008080; GO:0032991; GO:0042802; GO:0046872; GO:0006598; GO:0000287; GO:0016740; GO:0016746; GO:0005737; GO:0004145,0.42288048729051664,79.34979451956829,0.0028829700613986534,valgepea_2013,Valgepea et al. 2013,MG1655
0,speg,b1584,glucose_minimal,82.0,0.00297925844,information storage and processing,"translation, ribosomal structure and biogenesis",J,spermidine N-acetyltransferase,0.4,GO:0008080; GO:0032991; GO:0042802; GO:0046872; GO:0006598; GO:0000287; GO:0016740; GO:0016746; GO:0005737; GO:0004145,0.4766534005426988,81.53973240122622,0.0029625358042889593,valgepea_2013,Valgepea et al. 2013,MG1655
0,speg,b1584,glucose_minimal,101.0,0.0036695744199999997,information storage and processing,"translation, ribosomal structure and biogenesis",J,spermidine N-acetyltransferase,0.49,GO:0008080; GO:0032991; GO:0042802; GO:0046872; GO:0006598; GO:0000287; GO:0016740; GO:0016746; GO:0005737; GO:0004145,0.5372640050256902,98.56027646556792,0.003580933359863129,valgepea_2013,Valgepea et al. 2013,MG1655
0,spy,b1743,glucose_minimal,874.0,0.026403837160000006,cellular processes and signaling,"posttranslational modification, protein turnover, chaperones",O,ATP-independent periplasmic chaperone,0.11,GO:0005515; GO:0014070; GO:0051082; GO:1990507; GO:0061077; GO:0042803; GO:0030288; GO:0042597,0.32411215171614943,1226.9611730087604,0.03706691420339348,valgepea_2013,Valgepea et al. 2013,MG1655
0,sra,b1480,glucose_minimal,5282.0,0.044682339519999996,Not Assigned,Not Assigned,Not Assigned,30S ribosomal subunit protein S22,0.11,GO:0005737; GO:0022627; GO:0005829; GO:0006412; GO:0005840; GO:0003735,0.32411215171614943,7415.113176009466,0.06272711179660742,valgepea_2013,Valgepea et al. 2013,MG1655
0,sra,b1480,glucose_minimal,5935.0,0.050206301599999996,Not Assigned,Not Assigned,Not Assigned,30S ribosomal subunit protein S22,0.21,GO:0005737; GO:0022627; GO:0005829; GO:0006412; GO:0005840; GO:0003735,0.37021710475679415,7207.906336289747,0.06097427454495603,valgepea_2013,Valgepea et al. 2013,MG1655
0,sra,b1480,glucose_minimal,7807.0,0.06604222352,Not Assigned,Not Assigned,Not Assigned,30S ribosomal subunit protein S22,0.31,GO:0005737; GO:0022627; GO:0005829; GO:0006412; GO:0005840; GO:0003735,0.42288048729051664,8045.244750834671,0.06805762163542078,valgepea_2013,Valgepea et al. 2013,MG1655
0,sra,b1480,glucose_minimal,8195.0,0.0693244552,Not Assigned,Not Assigned,Not Assigned,30S ribosomal subunit protein S22,0.4,GO:0005737; GO:0022627; GO:0005829; GO:0006412; GO:0005840; GO:0003735,0.4766534005426988,8149.0013052201075,0.06893533568132677,valgepea_2013,Valgepea et al. 2013,MG1655
0,sra,b1480,glucose_minimal,9274.0,0.07845210463999999,Not Assigned,Not Assigned,Not Assigned,30S ribosomal subunit protein S22,0.49,GO:0005737; GO:0022627; GO:0005829; GO:0006412; GO:0005840; GO:0003735,0.5372640050256902,9049.980237046308,0.07655704081806003,valgepea_2013,Valgepea et al. 2013,MG1655
0,srmb,b2576,glucose_minimal,224.0,0.01856002176,information storage and processing,"Replication, recombination, and repair",L,ATP-dependent RNA helicase SrmB,0.11,GO:0016887; GO:0042254; GO:0008186; GO:0008143; GO:0005737; GO:0016787; GO:0004386; GO:0003723; GO:0003676; GO:0005829; GO:0033592; GO:0003724; GO:0000027; GO:0005524; GO:0005515; GO:0000166,0.32411215171614943,314.46144479858395,0.026055407402423018,valgepea_2013,Valgepea et al. 2013,MG1655
0,srmb,b2576,glucose_minimal,265.0,0.0219571686,information storage and processing,"Replication, recombination, and repair",L,ATP-dependent RNA helicase SrmB,0.21,GO:0016887; GO:0042254; GO:0008186; GO:0008143; GO:0005737; GO:0016787; GO:0004386; GO:0003723; GO:0003676; GO:0005829; GO:0033592; GO:0003724; GO:0000027; GO:0005524; GO:0005515; GO:0000166,0.37021710475679415,321.83575048303,0.026666422018352533,valgepea_2013,Valgepea et al. 2013,MG1655
0,srmb,b2576,glucose_minimal,343.0,0.02842003332,information storage and processing,"Replication, recombination, and repair",L,ATP-dependent RNA helicase SrmB,0.31,GO:0016887; GO:0042254; GO:0008186; GO:0008143; GO:0005737; GO:0016787; GO:0004386; GO:0003723; GO:0003676; GO:0005829; GO:0033592; GO:0003724; GO:0000027; GO:0005524; GO:0005515; GO:0000166,0.42288048729051664,353.4672664962588,0.029287322132224472,valgepea_2013,Valgepea et al. 2013,MG1655
0,srmb,b2576,glucose_minimal,353.0,0.02924860572,information storage and processing,"Replication, recombination, and repair",L,ATP-dependent RNA helicase SrmB,0.4,GO:0016887; GO:0042254; GO:0008186; GO:0008143; GO:0005737; GO:0016787; GO:0004386; GO:0003723; GO:0003676; GO:0005829; GO:0033592; GO:0003724; GO:0000027; GO:0005524; GO:0005515; GO:0000166,0.4766534005426988,351.01860411747384,0.029084432725826517,valgepea_2013,Valgepea et al. 2013,MG1655
0,srmb,b2576,glucose_minimal,395.0,0.0327286098,information storage and processing,"Replication, recombination, and repair",L,ATP-dependent RNA helicase SrmB,0.49,GO:0016887; GO:0042254; GO:0008186; GO:0008143; GO:0005737; GO:0016787; GO:0004386; GO:0003723; GO:0003676; GO:0005829; GO:0033592; GO:0003724; GO:0000027; GO:0005524; GO:0005515; GO:0000166,0.5372640050256902,385.4585069693003,0.031938028021996995,valgepea_2013,Valgepea et al. 2013,MG1655
